interval_id,participant_id,video_id,start_timestamp,end_timestamp,middle_noun
GyzHisqehw,P35,P35_108,0:14:25.820000,0:14:28.820000,14
xxRypSLmUC,P35,P35_108,0:03:42.820000,0:03:45.820000,14
QnXiZcstwF,P27,P27_104,0:10:21.340000,0:10:24.340000,14
VNerckWcoa,P24,P24_02,0:04:00.130000,0:04:03.130000,14
sCcDlLZlFN,P25,P25_107,0:14:43.140000,0:14:46.140000,14
lKVtVAUqlO,P13,P13_04,0:02:53.230000,0:02:56.230000,14
sNKkpYjIZx,P06,P06_07,0:00:18.900000,0:00:21.900000,14
nrVPbCuNOL,P27,P27_07,0:04:44.350000,0:04:47.350000,14
elRODSJLuk,P27,P27_101,0:12:41.280000,0:12:44.280000,14
YZPgXbjjxa,P08,P08_04,0:01:58.320000,0:02:01.320000,14
FBjrLKFcki,P25,P25_107,0:18:29.140000,0:18:32.140000,14
opoIJEdbGN,P27,P27_04,0:03:17.880000,0:03:20.880000,14
WHfiBqkdqa,P28,P28_113,0:02:11.620000,0:02:14.620000,14
opzrGjbEWg,P26,P26_118,0:05:09.320000,0:05:12.320000,14
FMseDoVUyt,P26,P26_115,0:02:52.390000,0:02:55.390000,14
rFwFjAdZwi,P24,P24_07,0:07:58.290000,0:08:01.290000,14
gWQiWQOAZd,P29,P29_03,0:07:57.210000,0:08:00.210000,14
dZPwgxTFQz,P01,P01_109,0:23:33.580000,0:23:36.580000,14
sVRaFKcXqH,P12,P12_104,0:00:51.150000,0:00:54.150000,14
aowecNMXBB,P30,P30_101,0:02:31.420000,0:02:34.420000,14
IASUXEAqeD,P28,P28_108,0:00:17.680000,0:00:20.680000,14
NVaXKFVyVu,P35,P35_105,0:08:38.200000,0:08:41.200000,14
sFveOrpXnl,P22,P22_08,0:03:47.490000,0:03:50.490000,14
aUcyBbjWmF,P25,P25_09,0:08:48.830000,0:08:51.830000,14
VWXOvbDgsH,P08,P08_22,0:00:25,0:00:28,14
TdWIifdvLL,P15,P15_02,0:08:28.250000,0:08:31.250000,14
IixnUsCVJp,P25,P25_107,0:16:18.140000,0:16:21.140000,14
pMpqGQySPB,P22,P22_113,0:02:19.750000,0:02:22.750000,14
xRBBsRadjj,P25,P25_107,0:16:09.140000,0:16:12.140000,14
ONTWIJIUQR,P26,P26_02,0:04:36.060000,0:04:39.060000,14
OAbNTbhjqu,P02,P02_122,0:04:47.100000,0:04:50.100000,14
DKvvpQPdWq,P03,P03_16,0:03:30.410000,0:03:33.410000,27
fcsMuobqWI,P23,P23_102,0:06:43.040000,0:06:46.040000,27
TsHifCJHXh,P19,P19_01,0:01:26.030000,0:01:29.030000,27
vLRuFcgBBn,P06,P06_105,0:01:40.850000,0:01:43.850000,27
TfUZQKopOW,P23,P23_101,0:12:05,0:12:08,27
fNYLMQNraj,P04,P04_17,0:01:40.050000,0:01:43.050000,27
XfnTkVRnLF,P25,P25_103,0:00:16.020000,0:00:19.020000,27
ujJaBggWzE,P17,P17_03,0:00:25.100000,0:00:28.100000,27
bwmfVwdzbY,P10,P10_04,0:40:34.710000,0:40:37.710000,27
dKOwqDTfbs,P10,P10_04,0:39:45.710000,0:39:48.710000,27
LyWtUQpRaq,P23,P23_102,0:02:37.040000,0:02:40.040000,27
aVmxxdlZRu,P30,P30_111,0:06:17.330000,0:06:20.330000,27
EqUKhEipWN,P25,P25_106,0:00:43.220000,0:00:46.220000,27
FPrJkCJKiu,P08,P08_06,0:04:40.470000,0:04:43.470000,27
jxrVNRRCJX,P23,P23_102,0:06:45.040000,0:06:48.040000,27
bojloETIOu,P19,P19_04,0:07:11.800000,0:07:14.800000,27
SWVQaMoKxq,P25,P25_106,0:00:47.220000,0:00:50.220000,27
ulhvpTxxAS,P08,P08_19,0:01:49,0:01:52,27
cJZRkWMrgC,P04,P04_17,0:01:42.050000,0:01:45.050000,27
jQuLYmeCCf,P25,P25_103,0:00:17.020000,0:00:20.020000,27
dndgbPrbvO,P25,P25_05,0:19:05.970000,0:19:08.970000,27
cRvOFXRjjv,P22,P22_101,0:01:31.540000,0:01:34.540000,27
YsDhjKKEQL,P23,P23_102,0:02:52.040000,0:02:55.040000,27
OUxdCMhFRa,P25,P25_11,0:00:15.120000,0:00:18.120000,27
IRiPxOZcnh,P22,P22_14,0:00:29.490000,0:00:32.490000,27
FUxoZVVdIQ,P22,P22_11,0:04:57.730000,0:05:00.730000,27
AhfKCpkzIQ,P25,P25_103,0:00:42.020000,0:00:45.020000,27
zffsuomtwy,P01,P01_18,0:22:49.170000,0:22:52.170000,27
xqjLVnKUXQ,P37,P37_102,0:09:45.300000,0:09:48.300000,27
MQuFcLdaaR,P10,P10_04,0:40:35.710000,0:40:38.710000,27
ukXdUQeQEs,P25,P25_106,0:00:40.220000,0:00:43.220000,27
LUQHtiWJIe,P01,P01_109,0:39:45.580000,0:39:48.580000,27
MfnymTNvaO,P23,P23_102,0:50:48.040000,0:50:51.040000,27
xPbhYGBZVL,P35,P35_104,0:17:43.760000,0:17:46.760000,27
wnYYDiJaHe,P23,P23_102,0:03:23.040000,0:03:26.040000,27
IdxtFBFpbs,P22,P22_11,0:04:41.730000,0:04:44.730000,27
XFotSZwpiz,P37,P37_102,0:00:49.300000,0:00:52.300000,27
NZridqGeGa,P22,P22_107,0:02:10.570000,0:02:13.570000,27
ssqZUHNovi,P22,P22_07,0:34:46.690000,0:34:49.690000,27
kBoPrlIREI,P19,P19_01,0:01:19.030000,0:01:22.030000,27
iSCpUSANbd,P30,P30_05,0:17:36.390000,0:17:39.390000,27
IUeLrvMmZv,P22,P22_07,0:19:15.690000,0:19:18.690000,27
eWJEJQDuIQ,P28,P28_102,0:03:49.160000,0:03:52.160000,27
jTRpcYkPjm,P25,P25_103,0:00:35.020000,0:00:38.020000,27
yrEFMeTXzb,P25,P25_103,0:00:34.020000,0:00:37.020000,27
OQzAqetkSt,P17,P17_03,0:00:33.100000,0:00:36.100000,27
FqJjTcIzmL,P01,P01_18,0:22:17.170000,0:22:20.170000,27
eYkPELWRxc,P17,P17_04,0:00:15.340000,0:00:18.340000,27
CAvJhhmIUJ,P10,P10_01,0:00:44.780000,0:00:47.780000,27
knWuLFtVbq,P29,P29_03,0:10:23.210000,0:10:26.210000,27
XMLczXTZPS,P25,P25_05,0:19:07.970000,0:19:10.970000,27
JfrcKdyFcj,P22,P22_07,0:34:41.690000,0:34:44.690000,27
JOVNmbjDuw,P01,P01_109,0:39:47.580000,0:39:50.580000,27
JialMRCBAu,P01,P01_09,0:01:40.140000,0:01:43.140000,27
LpNffhDIrc,P01,P01_109,0:19:02.580000,0:19:05.580000,27
ZsmmRxASDU,P22,P22_11,0:04:46.730000,0:04:49.730000,27
RYbviubTnj,P03,P03_119,0:03:20.040000,0:03:23.040000,27
NZSysQEYXF,P08,P08_01,0:00:17.760000,0:00:20.760000,27
VwoyXwKPdC,P27,P27_104,0:14:57.340000,0:15:00.340000,27
noqaDGZsIl,P37,P37_102,0:00:50.300000,0:00:53.300000,27
AJqKjeDhES,P22,P22_17,0:04:12.280000,0:04:15.280000,27
cMCtKxIUep,P23,P23_102,0:07:14.040000,0:07:17.040000,27
VQaTANLkJT,P23,P23_102,0:07:12.040000,0:07:15.040000,27
qVRmDsqGjh,P17,P17_03,0:02:02.100000,0:02:05.100000,27
OFtuHluZtV,P23,P23_102,0:07:47.040000,0:07:50.040000,27
fuwXOOfuNp,P23,P23_102,0:32:52.040000,0:32:55.040000,27
tzViFaOeKy,P10,P10_02,0:02:18.440000,0:02:21.440000,27
DzEvrMunZo,P03,P03_09,0:08:56.870000,0:08:59.870000,27
gtVoEWptme,P10,P10_04,0:39:54.710000,0:39:57.710000,27
mimlrWcxPK,P23,P23_102,0:07:24.040000,0:07:27.040000,27
qPBZInKsfy,P01,P01_17,0:19:04,0:19:07,27
EFeYjKOVAL,P15,P15_02,0:08:24.250000,0:08:27.250000,27
FiCKTdEczK,P23,P23_102,0:07:34.040000,0:07:37.040000,27
ELlNsQllzy,P04,P04_11,0:02:52.960000,0:02:55.960000,27
PmZegRxNKC,P25,P25_04,0:04:14.640000,0:04:17.640000,27
XmjRhtUrna,P17,P17_04,0:03:23.340000,0:03:26.340000,27
eNtFnlxoXa,P31,P31_05,0:07:45.590000,0:07:48.590000,27
IRqTsqpfqN,P02,P02_127,0:00:17.840000,0:00:20.840000,27
KuSbGBSeuA,P23,P23_102,0:07:31.040000,0:07:34.040000,27
DPyGDUPwWZ,P01,P01_18,0:22:55.170000,0:22:58.170000,27
IEnvFyGzrL,P23,P23_102,0:07:17.040000,0:07:20.040000,27
hiTcurqwdt,P01,P01_18,0:22:34.170000,0:22:37.170000,27
HZJWYMiWfj,P08,P08_06,0:05:03.470000,0:05:06.470000,27
StgYnbwdXo,P06,P06_113,0:04:57.680000,0:05:00.680000,27
UhPSZchFpm,P08,P08_06,0:07:33.470000,0:07:36.470000,27
LxNkRHxwmJ,P23,P23_04,0:26:26,0:26:29,27
VjODUoSsFW,P08,P08_19,0:01:50,0:01:53,27
UjMFuMcHvw,P10,P10_04,0:40:45.710000,0:40:48.710000,27
JmEvsssMoW,P11,P11_103,0:03:12.070000,0:03:15.070000,27
ODXAJKXkSo,P10,P10_04,0:39:55.710000,0:39:58.710000,27
lSqtnNrWAr,P01,P01_18,0:43:02.170000,0:43:05.170000,27
wkcWAOuiOp,P19,P19_04,0:08:40.800000,0:08:43.800000,27
ieNHSmObBn,P06,P06_108,0:10:01.710000,0:10:04.710000,27
YPPCFbjIaJ,P22,P22_07,0:24:41.690000,0:24:44.690000,27
IzHKHWkJWv,P22,P22_17,0:03:14.280000,0:03:17.280000,27
NvCSCACtbO,P23,P23_102,0:07:48.040000,0:07:51.040000,27
VtSMQuAIHO,P25,P25_103,0:00:21.020000,0:00:24.020000,27
oVXDGMvSBe,P01,P01_18,0:22:44.170000,0:22:47.170000,27
hHfCrCLTpB,P25,P25_106,0:00:27.220000,0:00:30.220000,27
SGHOquitOR,P10,P10_04,0:52:49.710000,0:52:52.710000,27
mqRlRrNlqe,P01,P01_09,0:03:49.140000,0:03:52.140000,27
wEOvuBwosn,P23,P23_102,0:03:21.040000,0:03:24.040000,27
ztBAejKrSt,P13,P13_09,0:01:59.340000,0:02:02.340000,27
qnzxVCPPxK,P28,P28_102,0:03:44.160000,0:03:47.160000,27
EPBhbpMqIz,P31,P31_08,0:03:35.340000,0:03:38.340000,27
bttqefQlIW,P23,P23_102,0:07:30.040000,0:07:33.040000,27
ZHFGZncRbn,P01,P01_18,0:22:57.170000,0:23:00.170000,27
QpaDpRVAcq,P28,P28_102,0:03:52.160000,0:03:55.160000,27
AuPXmwlmdL,P22,P22_11,0:04:59.730000,0:05:02.730000,27
HlENxJsybb,P01,P01_18,0:22:36.170000,0:22:39.170000,27
SPgTLsOjSJ,P10,P10_04,0:22:25.710000,0:22:28.710000,27
jcCsVGYRrE,P28,P28_102,0:04:08.160000,0:04:11.160000,27
mwrIQosjdC,P30,P30_05,0:31:26.390000,0:31:29.390000,27
BsZWhZimlj,P23,P23_102,0:01:23.040000,0:01:26.040000,27
bdtwwkUtzo,P37,P37_103,0:06:25.820000,0:06:28.820000,27
DoXzaovATg,P03,P03_09,0:02:47.870000,0:02:50.870000,27
medJsCllwe,P25,P25_103,0:00:14.020000,0:00:17.020000,27
YxqxiNeViq,P30,P30_05,0:36:12.390000,0:36:15.390000,27
qIuUsRalgZ,P22,P22_17,0:03:11.280000,0:03:14.280000,27
ogArzztSHO,P24,P24_05,0:19:24.140000,0:19:27.140000,27
IqdsdUVrAB,P02,P02_03,0:16:26.750000,0:16:29.750000,27
QtnDshKawx,P10,P10_04,0:40:38.710000,0:40:41.710000,27
zPFAEkdKRT,P25,P25_106,0:00:31.220000,0:00:34.220000,27
vuJkybnLEj,P22,P22_05,0:05:54.770000,0:05:57.770000,27
ACnVjeZKnP,P01,P01_04,0:01:31.110000,0:01:34.110000,27
WleSyLOhbd,P17,P17_04,0:03:21.340000,0:03:24.340000,27
CQmofPjawp,P10,P10_02,0:19:30.440000,0:19:33.440000,27
hfsZIXQfAh,P04,P04_11,0:02:51.960000,0:02:54.960000,27
jXNRBSUNVI,P01,P01_18,0:19:14.170000,0:19:17.170000,27
LVoHGvBNXw,P23,P23_102,0:06:50.040000,0:06:53.040000,27
RJerYskshH,P23,P23_03,0:02:04.240000,0:02:07.240000,27
rGUOkzAlkB,P10,P10_02,0:02:17.440000,0:02:20.440000,27
uEJhGxqVvZ,P17,P17_04,0:01:01.340000,0:01:04.340000,27
pZwaYqjjuj,P26,P26_124,0:09:54.310000,0:09:57.310000,27
AfRKqhyOsb,P25,P25_106,0:00:29.220000,0:00:32.220000,27
KwDIqLeDID,P30,P30_05,0:36:13.390000,0:36:16.390000,27
bZyhlnmorK,P08,P08_06,0:07:34.470000,0:07:37.470000,27
CgKJqQBzQK,P31,P31_05,0:06:15.590000,0:06:18.590000,27
kCOcTCdsmM,P10,P10_04,0:40:00.710000,0:40:03.710000,27
ouBHdnnsSa,P23,P23_102,0:38:43.040000,0:38:46.040000,27
nyjSqYNUgh,P25,P25_106,0:00:17.220000,0:00:20.220000,27
OgqXgBxMpJ,P04,P04_16,0:03:19.630000,0:03:22.630000,27
rinZQMCCaI,P23,P23_102,0:03:05.040000,0:03:08.040000,27
VlgKnmFTbR,P22,P22_107,0:02:03.570000,0:02:06.570000,27
QraTRTIarY,P22,P22_11,0:04:54.730000,0:04:57.730000,27
RqOKCCgQBa,P27,P27_105,0:15:59.030000,0:16:02.030000,27
GxtONyQxIx,P08,P08_23,0:09:47.300000,0:09:50.300000,27
kZIoImSkVa,P06,P06_103,0:05:08,0:05:11,27
ZmGCVKsHcp,P22,P22_107,0:08:24.570000,0:08:27.570000,27
AgEVDhMUFP,P17,P17_03,0:02:04.100000,0:02:07.100000,27
WzuRNcshsW,P01,P01_18,0:22:31.170000,0:22:34.170000,27
wYNWOQutFc,P37,P37_103,0:06:22.820000,0:06:25.820000,27
dOjWVLOuLx,P25,P25_05,0:19:08.970000,0:19:11.970000,27
SndZTHTDCj,P27,P27_101,0:02:19.280000,0:02:22.280000,27
dbnhDGoQpQ,P08,P08_21,0:07:59.430000,0:08:02.430000,27
FFfRzvAGLq,P25,P25_106,0:00:41.220000,0:00:44.220000,27
DuYHwIYNnB,P19,P19_04,0:06:15.800000,0:06:18.800000,27
AumPPXgQjj,P17,P17_03,0:02:14.100000,0:02:17.100000,27
QhQBTcvEgb,P04,P04_11,0:02:45.960000,0:02:48.960000,27
GtUlixzamw,P31,P31_05,0:07:39.590000,0:07:42.590000,27
NBxOOVtLlc,P01,P01_18,0:22:24.170000,0:22:27.170000,27
dqkPWRHRyn,P28,P28_102,0:03:50.160000,0:03:53.160000,27
gRquxMtzmO,P02,P02_06,0:16:55.980000,0:16:58.980000,27
qkEJbtpEIe,P08,P08_19,0:01:46,0:01:49,27
doTiqGrYKR,P25,P25_103,0:00:43.020000,0:00:46.020000,27
XghUsxcloj,P25,P25_05,0:10:36.970000,0:10:39.970000,27
PmOghUsTer,P06,P06_105,0:01:42.850000,0:01:45.850000,27
IymJlKVHRO,P02,P02_127,0:00:18.840000,0:00:21.840000,27
SPQmfZiZZD,P23,P23_102,0:02:38.040000,0:02:41.040000,27
RvDplASNCk,P10,P10_01,0:06:31.780000,0:06:34.780000,27
arZwVRNUEr,P31,P31_05,0:06:56.590000,0:06:59.590000,27
oYtqGSgsUe,P02,P02_127,0:00:16.840000,0:00:19.840000,27
rQtUIvpxqz,P31,P31_05,0:05:48.590000,0:05:51.590000,27
FHhaOugbMt,P37,P37_103,0:06:24.820000,0:06:27.820000,27
ipcYeNOTsF,P23,P23_102,0:02:39.040000,0:02:42.040000,27
cXQFQfmGnX,P11,P11_103,0:03:13.070000,0:03:16.070000,27
gmKVVcUBbX,P23,P23_102,0:03:12.040000,0:03:15.040000,27
wkexQbHOdd,P08,P08_06,0:07:32.470000,0:07:35.470000,27
OFtBVVcmHb,P27,P27_104,0:14:56.340000,0:14:59.340000,27
aZAcWcNODA,P15,P15_02,0:08:16.250000,0:08:19.250000,27
KUrXGFpQqC,P26,P26_21,0:05:18.640000,0:05:21.640000,27
eZEBMlxNwn,P22,P22_11,0:04:37.730000,0:04:40.730000,27
UhtjFgaSIf,P23,P23_102,0:02:35.040000,0:02:38.040000,27
xMWVDttbwN,P22,P22_17,0:03:09.280000,0:03:12.280000,27
ITExtftIGd,P25,P25_05,0:18:58.970000,0:19:01.970000,27
oirYzWTDdz,P22,P22_109,0:18:34.500000,0:18:37.500000,27
dxPYvVEgYe,P03,P03_20,0:03:33.460000,0:03:36.460000,27
tPciaLAouE,P04,P04_16,0:03:18.630000,0:03:21.630000,27
qLXuKbVHKY,P03,P03_19,0:00:47.580000,0:00:50.580000,27
tKUXRHphDU,P25,P25_103,0:00:23.020000,0:00:26.020000,27
tjbICdGbXA,P35,P35_104,0:17:44.760000,0:17:47.760000,27
SKQxHHEZui,P23,P23_03,0:02:47.240000,0:02:50.240000,27
NkZRQlCkCL,P23,P23_102,0:02:56.040000,0:02:59.040000,27
GYmVdklcgr,P01,P01_18,0:22:26.170000,0:22:29.170000,27
ElGWwBsJuk,P25,P25_103,0:00:06.020000,0:00:09.020000,27
VkMxyYuRnp,P04,P04_17,0:00:02.050000,0:00:05.050000,27
whqRKUvRZG,P26,P26_21,0:05:19.640000,0:05:22.640000,27
XgfUaIrOtM,P31,P31_01,0:04:09.520000,0:04:12.520000,27
rYnPSwQymB,P31,P31_08,0:03:32.340000,0:03:35.340000,27
YNoEevwHBX,P23,P23_102,0:06:46.040000,0:06:49.040000,27
zQnyqDaPQE,P01,P01_109,0:18:51.580000,0:18:54.580000,27
CfwlQpGQZk,P01,P01_09,0:03:48.140000,0:03:51.140000,27
aoVzKaUHkO,P25,P25_103,0:00:22.020000,0:00:25.020000,27
wAaIPTtqqJ,P02,P02_06,0:16:53.980000,0:16:56.980000,27
vLWabuRIow,P01,P01_17,0:19:02,0:19:05,27
GjdiMCuPEj,P25,P25_106,0:00:23.220000,0:00:26.220000,27
qrmMeRWiXn,P10,P10_04,0:39:40.710000,0:39:43.710000,27
jAqVSQCdad,P22,P22_07,0:20:15.690000,0:20:18.690000,27
sbAOyvEZUh,P23,P23_03,0:02:08.240000,0:02:11.240000,27
ycSJoXtBZj,P22,P22_07,0:19:27.690000,0:19:30.690000,27
fbltJcwClU,P10,P10_04,0:40:46.710000,0:40:49.710000,27
IcnINebTQP,P23,P23_102,0:01:45.040000,0:01:48.040000,27
oNsRhMIbGG,P01,P01_01,0:07:22.140000,0:07:25.140000,27
UORBSekdNy,P22,P22_07,0:34:47.690000,0:34:50.690000,27
LQkUtBRQIQ,P22,P22_101,0:01:24.540000,0:01:27.540000,27
wrNterQcOv,P17,P17_03,0:02:05.100000,0:02:08.100000,27
ROiozHYfaj,P35,P35_104,0:17:42.760000,0:17:45.760000,27
qHDJpcqeTi,P23,P23_102,0:03:22.040000,0:03:25.040000,27
MyVqjzSvIY,P31,P31_05,0:06:18.590000,0:06:21.590000,27
ChIptJVUWJ,P26,P26_105,0:01:44.390000,0:01:47.390000,27
SftpjOFlZS,P08,P08_19,0:01:54,0:01:57,27
kvmWlygBZS,P25,P25_106,0:00:50.220000,0:00:53.220000,27
NxmHJZGnVk,P23,P23_102,0:07:15.040000,0:07:18.040000,27
xabYFGkjSS,P01,P01_18,0:19:13.170000,0:19:16.170000,27
sHKGwsBBvE,P10,P10_04,0:22:28.710000,0:22:31.710000,27
GbHNZOreLG,P19,P19_04,0:06:50.800000,0:06:53.800000,27
hZdIPlpXzp,P10,P10_04,0:40:42.710000,0:40:45.710000,27
CTYVhyolkq,P01,P01_18,0:19:23.170000,0:19:26.170000,27
qaMOYpyKXY,P12,P12_02,0:27:58.300000,0:28:01.300000,27
jBVCwzaLSD,P23,P23_03,0:02:06.240000,0:02:09.240000,27
lieiFpDOKf,P15,P15_02,0:08:20.250000,0:08:23.250000,27
HWKHYWTUsc,P01,P01_18,0:22:48.170000,0:22:51.170000,27
nUlHdLRQca,P03,P03_119,0:00:39.040000,0:00:42.040000,27
BdvVaSxNdx,P22,P22_112,0:04:11.710000,0:04:14.710000,27
qStBXZuiJP,P23,P23_102,0:06:41.040000,0:06:44.040000,27
hCEEmMVORF,P23,P23_102,0:03:09.040000,0:03:12.040000,27
xfNqsVJlWF,P22,P22_11,0:04:40.730000,0:04:43.730000,27
xAedNjoFFJ,P10,P10_04,0:40:37.710000,0:40:40.710000,27
YZLdEtKinE,P17,P17_03,0:02:11.100000,0:02:14.100000,27
zXZXCShmSi,P23,P23_102,0:03:00.040000,0:03:03.040000,27
gQuYPNpWHl,P23,P23_04,0:26:29,0:26:32,27
YNKGpiomNC,P06,P06_108,0:09:58.710000,0:10:01.710000,27
NNmFqZguij,P17,P17_04,0:03:32.340000,0:03:35.340000,27
uAzKFshtde,P23,P23_102,0:03:02.040000,0:03:05.040000,27
XiHSnjyVLR,P17,P17_03,0:02:03.100000,0:02:06.100000,27
rWIuFSMNbh,P23,P23_03,0:02:42.240000,0:02:45.240000,27
YtviuLrQjF,P22,P22_05,0:06:19.770000,0:06:22.770000,27
sfDCOFVBrf,P01,P01_18,0:19:26.170000,0:19:29.170000,27
zLKkasTxCB,P22,P22_16,0:23:46.960000,0:23:49.960000,27
IriwbnouUH,P01,P01_18,0:19:27.170000,0:19:30.170000,27
LYThWqqMFz,P23,P23_102,0:03:01.040000,0:03:04.040000,27
AqIBotBqRq,P22,P22_17,0:03:13.280000,0:03:16.280000,27
tNMCbJRYjn,P01,P01_04,0:01:33.110000,0:01:36.110000,27
HOVVJXCixG,P13,P13_09,0:02:07.340000,0:02:10.340000,27
ETqwWyDrqi,P22,P22_14,0:00:30.490000,0:00:33.490000,27
dbGxbCGOgl,P01,P01_109,0:19:01.580000,0:19:04.580000,27
kmHQxaDHqQ,P10,P10_04,0:39:53.710000,0:39:56.710000,27
iCJhnfmpKQ,P23,P23_102,0:02:23.040000,0:02:26.040000,27
rAEVEtQFmy,P30,P30_03,0:05:52.660000,0:05:55.660000,27
YZRSmxNoHR,P31,P31_05,0:05:46.590000,0:05:49.590000,27
UgnHITQbba,P25,P25_05,0:19:03.970000,0:19:06.970000,27
cYJKvDwHaZ,P25,P25_11,0:00:19.120000,0:00:22.120000,27
zKzMIQAyoT,P17,P17_03,0:02:07.100000,0:02:10.100000,27
HAhvrmDVOi,P10,P10_04,0:40:44.710000,0:40:47.710000,27
AiEPNvzYcD,P31,P31_05,0:05:50.590000,0:05:53.590000,27
TIYhBGiYuT,P30,P30_101,0:06:05.420000,0:06:08.420000,27
vKjBMKiRGh,P08,P08_19,0:01:52,0:01:55,27
ckCOTYMVkw,P06,P06_105,0:01:37.850000,0:01:40.850000,27
QDfJCYJsnG,P10,P10_04,0:39:44.710000,0:39:47.710000,27
SutixYZKhW,P01,P01_01,0:07:19.140000,0:07:22.140000,27
mfUMckSHSY,P01,P01_04,0:01:26.110000,0:01:29.110000,27
TMaXHpaACc,P25,P25_106,0:00:42.220000,0:00:45.220000,27
mMFQisRFLZ,P08,P08_06,0:07:36.470000,0:07:39.470000,27
yTrVdehkOB,P11,P11_103,0:03:14.070000,0:03:17.070000,27
MQSdZzoTHJ,P04,P04_17,0:00:34.050000,0:00:37.050000,27
kpADijqpCD,P28,P28_102,0:04:09.160000,0:04:12.160000,27
wreBsuHxeW,P19,P19_01,0:01:24.030000,0:01:27.030000,27
AJRuMgPdZo,P23,P23_04,0:26:21,0:26:24,27
JqywqPaXUh,P31,P31_05,0:07:40.590000,0:07:43.590000,27
hnmRkaYOaO,P08,P08_19,0:01:51,0:01:54,27
pMMaJXBCDz,P23,P23_102,0:02:49.040000,0:02:52.040000,27
eCGFyqttpi,P10,P10_04,0:40:50.710000,0:40:53.710000,27
mOLffeJROH,P23,P23_102,0:07:22.040000,0:07:25.040000,27
UDvNgiHuRV,P17,P17_04,0:00:17.340000,0:00:20.340000,27
xzolgImERc,P27,P27_104,0:15:02.340000,0:15:05.340000,27
qlmXflRHhO,P31,P31_09,0:00:48,0:00:51,27
tzjDFmjeYp,P07,P07_10,0:26:34.120000,0:26:37.120000,27
TbhppXbvQe,P01,P01_09,0:01:42.140000,0:01:45.140000,27
KmJJstFWhl,P31,P31_01,0:04:11.520000,0:04:14.520000,27
XvYIEAxycK,P01,P01_109,0:39:43.580000,0:39:46.580000,27
ZWnYyFTuRt,P01,P01_18,0:22:54.170000,0:22:57.170000,27
BCxkypTlgA,P01,P01_17,0:19:03,0:19:06,27
IKNWtHeRcW,P31,P31_05,0:05:47.590000,0:05:50.590000,27
wchXGSTvMQ,P04,P04_17,0:00:32.050000,0:00:35.050000,27
wqNOsBKpBQ,P02,P02_03,0:12:07.750000,0:12:10.750000,27
fXvbGoqcIl,P22,P22_107,0:02:00.570000,0:02:03.570000,27
DkhnpAeKDP,P23,P23_102,0:38:45.040000,0:38:48.040000,27
wqkuZsbzAh,P17,P17_03,0:00:27.100000,0:00:30.100000,27
HoKISVYYKE,P01,P01_18,0:22:19.170000,0:22:22.170000,27
oHYfaZsONF,P23,P23_102,0:01:22.040000,0:01:25.040000,27
SwREJLHEEh,P22,P22_08,0:06:06.490000,0:06:09.490000,29
vdEsEnSBkP,P35,P35_103,0:16:21,0:16:24,29
fmNnsApEsJ,P07,P07_11,0:01:13.610000,0:01:16.610000,29
HzkIhCwcwk,P22,P22_07,0:30:55.690000,0:30:58.690000,29
OmlGVLWAWt,P17,P17_04,0:01:05.340000,0:01:08.340000,29
mztwGexYGc,P07,P07_115,0:02:45.340000,0:02:48.340000,29
FHRUrbVWAs,P10,P10_02,0:08:31.440000,0:08:34.440000,29
ohAEQjRjBI,P35,P35_101,0:05:54.570000,0:05:57.570000,29
pkltXIfhqD,P28,P28_111,0:02:17.100000,0:02:20.100000,29
CVkfeOVUrh,P05,P05_03,0:14:34.900000,0:14:37.900000,29
rACpBRyuuV,P15,P15_07,0:00:34.660000,0:00:37.660000,29
xlFYsDnpFN,P25,P25_103,0:00:46.020000,0:00:49.020000,29
bRTefelKud,P07,P07_03,0:03:05.320000,0:03:08.320000,29
yqyVpEghkI,P15,P15_07,0:00:39.660000,0:00:42.660000,29
XvOMktgSRJ,P26,P26_111,0:01:34.950000,0:01:37.950000,29
ArSvsRZpeo,P28,P28_111,0:02:19.100000,0:02:22.100000,29
kabwNoPTvh,P07,P07_03,0:03:43.320000,0:03:46.320000,29
wqgElsrApo,P28,P28_113,0:00:23.620000,0:00:26.620000,29
qpJNTGOGFu,P35,P35_108,0:33:14.820000,0:33:17.820000,29
VvizOxyrQP,P26,P26_111,0:01:31.950000,0:01:34.950000,29
CCEkvoqFWT,P11,P11_102,0:00:20.100000,0:00:23.100000,29
HESkSsoDuP,P24,P24_05,0:06:33.140000,0:06:36.140000,29
uQzxMDYHOP,P35,P35_103,0:16:51,0:16:54,29
NlBqdziKEq,P10,P10_01,0:04:51.780000,0:04:54.780000,29
eYfcyjymNY,P11,P11_104,0:00:17.420000,0:00:20.420000,29
BbuHUbAFpd,P22,P22_106,0:00:32.370000,0:00:35.370000,29
DEJalsamGf,P22,P22_14,0:07:29.490000,0:07:32.490000,29
ErBzCQfoxo,P28,P28_105,0:04:50.380000,0:04:53.380000,29
YfzCwiBjkK,P11,P11_104,0:00:47.420000,0:00:50.420000,29
coQbHTYRJp,P10,P10_04,0:07:55.710000,0:07:58.710000,29
hVLajSubXM,P10,P10_01,0:13:12.780000,0:13:15.780000,29
VMULgYgkWz,P26,P26_16,0:00:30,0:00:33,29
TeEmhpVWIR,P35,P35_104,0:31:15.760000,0:31:18.760000,29
iVyMgDWhIE,P10,P10_02,0:18:26.440000,0:18:29.440000,29
MTbklNkTLk,P26,P26_09,0:00:18.560000,0:00:21.560000,29
